link,tipo_vivienda,n_habitaciones,n_baños,n_estacionamientos,total_superficie_m2,superficie_construida_m2,dirección
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/alcalde-pedro-alarconav-carlos-valdovinosvicuna-mackenna/2674855,Casa,4.0,2.0,No,129,80,"San Joaquín, Alcalde Pedro Alarcón/Av. Carlos Valdovinos/Vicuña Mackenna"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-joaquin/casa/metro-rodrigo-de-araya-vicuna-mackennajuan-sebastian-bach-jose-ananias/3339913,Casa,6.0,2.0,No,600,360,"San Joaquín, Metro Rodrigo de Araya // Vicuña Mackenna/Juan Sebastian Bach // Jose Ananias"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-jose-de-maipo/casa/el-ingeniocajon-del-maipo/2787837,Casa,4.0,3.0,No,9358,122,"San José de Maipo, El Ingenio/Cajón del Maipo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-jose-de-maipo/casa/camino-a-lagunillas/3118624,Casa,3.0,1.0,6,30000,200,"San José de Maipo, Camino A Lagunillas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-jose-de-maipo/casa/san-jose-de-maipo-region-metropolitana/3380256,Casa,4.0,4.0,10,496,84,
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel-region-metropolitana/3559694,Casa,4.0,3.0,3,276,170,
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/departamentalleon-pradogran-avenida/1916055,Casa,8.0,3.0,1,530,253,"San Miguel, Departamental/León Prado/Gran Avenida"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidavaras-mena/1607717,Casa,5.0,3.0,No,320,242,"San Miguel, Gran Avenida/Varas Mena"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/sta-adela-5250/3669723,Casa,4.0,2.0,2,300,200,"San Miguel, Sta Adela 5250"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/el-peral-5301/3530823,Casa,4.0,3.0,3,420,156,"San Miguel, El Peral 5301"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/jose-joaquin-prietoavda-la-marina/3684757,Casa,4.0,2.0,No,330,160,"San Miguel, José Joaquín Prieto/Avda. La Marina"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-nicolasteodoro-smigh/3603846,Casa,4.0,3.0,No,112,92,"San Miguel, San Nicolas/Teodoro Smigh"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-ignaciobarros-luco/2344914,Casa,4.0,2.0,No,250,109,"San Miguel, San Ignacio/Barros Luco"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenida1ra-transversal/1438477,Casa,6.0,2.0,No,250,180,"San Miguel, Gran avenida/1ra. Transversal"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-petersburgo/2896880,Casa,,,,551,551,"San Miguel, San Petersburgo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidadecima-avenida/2894105,Casa,6.0,3.0,No,475,230,"San Miguel, Gran Avenida/Decima Avenida"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-petersburgo-6074/3697626,Casa,3.0,1.0,3,,,"San Miguel, San Petersburgo 6074"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/avenida-lo-ovallesebastopol/3027884,Casa,1.0,1.0,No,400,400,"San Miguel, Avenida Lo Ovalle/Sebastopol"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel-region-metropolitana/3702996,Casa,3.0,2.0,2,245,105,
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/cuarta-avenida-1502/3666868,Casa,3.0,2.0,2,245,105,"San Miguel, Cuarta Avenida 1502"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/panamericadasan-ignacio/3323652,Casa,3.0,2.0,No,259,143,"San Miguel, Panamericada/San Ignacio"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/santa-albinadepartamental/2501572,Casa,4.0,2.0,No,300,130,"San Miguel, Santa albina/departamental"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel/3573940,Casa,7.0,3.0,8,700,500,"San Miguel, San miguel"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/casa-san-miguel-700-m2/3716072,Casa,3.0,,,,,"San Miguel, Casa San Miguel, 700 m2"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/piramide-1016/2712326,Casa,5.0,4.0,2,308,180,"San Miguel, Piramide 1016"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/valenzuela-puelma-2679/2993333,Casa,3.0,2.0,3,208,75,"San Miguel, Valenzuela Puelma 2679"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/el-cairollico-piramide/2491516,Casa,5.0,2.0,No,420,229,"San Miguel, El Cairo/Llico /Piramide"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidablanco-viel-pf/1984435,Casa,6.0,2.0,No,500,200,"San Miguel, Gran avenida/blanco viel. P.F."
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/leon-tolstoiamerica/3630223,Casa,4.0,3.0,No,348,177,"San Miguel, Leon tolstoi/america"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/av-lazocarlos-edwards/3188192,Casa,3.0,2.0,No,229,111,"San Miguel, Av. Lazo/Carlos Edwards"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/enrique-matte-1561/3613474,Casa,3.0,3.0,2,429,148,"San Miguel, Enrique Matte 1561"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-nicolas/2733577,Casa,6.0,3.0,5,554,240,"San Miguel, San Nicolás"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/casa-san-miguel-santiago/3716033,Casa,3.0,2.0,,,,"San Miguel, Casa San Miguel, santiago"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/tannenbaumpetersburgo/2929277,Casa,7.0,3.0,No,202,200,"San Miguel, Tannenbaum/petersburgo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-franciscollico/2604942,Casa,6.0,3.0,No,399,136,"San Miguel, San Francisco/Llico"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/avenida-departamental/3521175,Casa,3.0,3.0,2,240,240,"San Miguel, Avenida Departamental"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/tristan-mattadepartamental/3103486,Casa,4.0,2.0,No,300,124,"San Miguel, Tristán Matta/Departamental"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/chiloe-3963/2419275,Casa,3.0,2.0,,429,201,"San Miguel, Chiloé 3963"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/av-jj-prieto-departamental/2296067,Casa,3.0,1.0,No,149,90,"San Miguel, Av. J.J. Prieto, Departamental"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gauscarlos-edwards/2927355,Casa,6.0,3.0,No,530,212,"San Miguel, Gaus/carlos edwards"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidacarlo-w-marrtinez/3643384,Casa,3.0,1.0,No,200,80,"San Miguel, Gran Avenida/Carlo W. Marrtinez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/gran-avenidadepartamental/3511987,Casa,4.0,2.0,No,400,120,"San Miguel, Gran avenida/departamental"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-miguel/casa/san-miguel-region-metropolitana/3473182,Casa,3.0,1.0,2,540,180,
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/cuatro-pte-7717/3590527,Casa,3.0,1.0,1,140,68,"San Ramón, Cuatro Pte 7717"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/antartica-chilena-1703/3661485,Casa,3.0,1.0,4,230,80,"San Ramón, Antártica Chilena 1703"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/pasaje-yungay-san-ramon/3473604,Casa,4.0,1.0,2,115,48,"San Ramón, pasaje  Yungay   San Ramón"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/ismael-tocornal-8473/3439003,Casa,2.0,1.0,,180,40,"San Ramón, Ismael Tocornal 8473"
https://chilepropiedades.cl/ver-publicacion/venta-usada/san-ramon/casa/siete-sur-1822/3395348,Casa,2.0,1.0,2,117,90,"San Ramón, Siete Sur 1822"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-eliecer-parada-simon-bolivar/3064636,Casa,3.0,3.0,2,435,260,"Santiago, Av. Eliécer parada , simon bolivar"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cuevas-rogelio-ugarte/1426558,Casa,,,No,708,708,"Santiago, Cuevas / Rogelio Ugarte"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/lord-cochrane-plaza-almagrosanta-isabel-santiago/3545594,Casa,5.0,2.0,No,544,871,"Santiago, Lord Cochrane - Plaza Almagro/Santa Isabel - Santiago"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/protective-children/3615406,Casa,4.0,3.0,1,,,"Santiago, Protective Children"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/carmensan-isidro/3155498,Casa,5.0,3.0,No,351,233,"Santiago, Carmen/San Isidro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/transversal-uno/3490777,Casa,4.0,4.0,2,345,120,"Santiago, Transversal Uno"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/arturo-pratvictoria/3313510,Casa,6.0,7.0,No,360,127,"Santiago, Arturo prat/victoria"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-flamencos-493/3694518,Casa,4.0,2.0,2,,,"Santiago, Los Flamencos 493"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-brasilbaquedano/2919616,Casa,14.0,10.0,1,500,650,"Santiago, Av. Brasil/Baquedano"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/camino-del-yunque/3570484,Casa,5.0,4.0,4,700,220,"Santiago, Camino del Yunque"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/casa-amplios-jardines/3716079,Casa,6.0,4.0,,,,"Santiago, Casa amplios jardines"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/chiloe-1816/2516208,Casa,9.0,1.0,,374,280,"Santiago, Chiloé 1816"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/enrique-olivares-la-florida-chile/2686193,Casa,3.0,2.0,7,780,103,"Santiago, Enrique Olivares , La Florida, Chile"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santiago-conchacarmen/3594139,Casa,1.0,,No,400,335,"Santiago, Santiago concha/carmen"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/barrio-patronato-loreto/1923404,Casa,8.0,3.0,No,336,324,"Santiago, Barrio Patronato /Loreto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-republicatoesca/3359891,Casa,,,No,817,998,"Santiago, Av Repùblica/Toesca"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-manios/3668090,Casa,3.0,4.0,3,500,145,"Santiago, Los mañios"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/av-einstein-715/3624458,Casa,8.0,3.0,4,360,190,"Santiago, Av. Einstein 715"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/rondizzonipedro-lagos/3079478,Casa,5.0,3.0,No,566,201,"Santiago, Rondizzoni/Pedro Lagos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/club-hipico-blanco-encaladarepublica-barrio-universitario/3593359,Casa,10.0,5.0,No,579,327,"Santiago, Club hipico / blanco encalada/republica  / barrio universitario"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/carlos-silva-vildosola/3540385,Casa,4.0,4.0,3,413,212,"Santiago, Carlos Silva Vildósola"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/carmela-de-ramirez/3150042,Casa,4.0,2.0,4,342,150,"Santiago, Carmela de Ramírez"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/condominio-las-brisas-norte-chicureo/2906797,Casa,3.0,2.0,2,363,114,"Santiago, Condominio Las Brisas Norte Chicureo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/club-house-ayres-de-chicureo/3582970,Casa,3.0,2.0,2,500,110,"Santiago, Club house ayres de chicureo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-nandues/3649454,Casa,3.0,1.0,2,,,"Santiago, Los Ñandúes"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/metro-quinta-normal-moneda-herrera/3306433,Casa,,,No,0,"128,62","Santiago, Metro Quinta Normal Moneda / Herrera"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/parque-brasil/3696755,Casa,3.0,1.0,4,425,140,"Santiago, Parque Brasil"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/km-35-desde-villarrica-a-freire/2417481,Casa,6.0,5.0,8,5200,280,
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/la-trilla/3430153,Casa,3.0,1.0,5,596,90,"Santiago, La trilla"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/antonio-maceo-3156/3634747,Casa,4.0,2.0,2,419,140,"Santiago, Antonio Maceo 3156"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/balmaceda/3352911,Casa,5.0,4.0,8,430,200,"Santiago, Balmaceda"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/condominio-chicureo-iii/3005208,Casa,8.0,6.0,8,5005,407,"Santiago, Condominio chicureo III"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/calle-tres-9364/3710171,Casa,4.0,1.0,1,,,"Santiago, Calle Tres 9364"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/santa-elvirasierra-bella/2724275,Casa,7.0,2.0,No,341,321,"Santiago, Santa Elvira/Sierra Bella"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/nublegeneral-gana/2970364,Casa,10.0,10.0,No,400,300,"Santiago, Ñuble/General Gana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/alcalde-jorge-monckebergavda-grecia/3631970,Casa,4.0,2.0,3,346,121,"Santiago, Alcalde Jorge Monckeberg/Avda Grecia"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/los-tulipanes-2053/3644277,Casa,4.0,1.0,,,,"Santiago, Los Tulipanes 2053"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/el-arrayan/3655684,Casa,4.0,3.0,3,3812,274,"Santiago, El arrayan"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/general-gana-santiago-concha/2351886,Casa,3.0,2.0,No,340,200,"Santiago, General Gana, Santiago Concha"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/camino-el-huinganal/3416092,Casa,4.0,4.0,4,937,314,"Santiago, Camino El Huinganal"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/huerfanosricardo-cumming/2811305,Casa,7.0,3.0,No,510,382,"Santiago, Huerfanos/Ricardo Cumming"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/bustos/2846290,Casa,3.0,2.0,2,600,241,"Santiago, Bustos"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/calle-seis/3666920,Casa,4.0,2.0,2,350,89,"Santiago, Calle seis"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/cueto/3140283,Casa,,,,,440,"Santiago, Cueto"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/veintitres-de-febrero/3479595,Casa,5.0,4.0,3,350,140,"Santiago, Veintitrés de Febrero"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/goycolea/3416148,Casa,4.0,1.0,,376,100,"Santiago, Goycolea"
https://chilepropiedades.cl/ver-publicacion/venta-usada/santiago/casa/condominio-algarrobos-iva/2686275,Casa,5.0,5.0,4,5000,486,"Santiago, Condominio Algarrobos IV-A"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-tranquerasclub-sirio/3688260,Casa,4.0,4.0,No,273,110,"Vitacura, Las Tranqueras/Club Sirio"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-hualtataslauca/3726101,Casa,5.0,4.0,No,430,330,"Vitacura, Las Hualtatas/Lauca"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-alemangeronimo-de-alderete/3155120,Casa,5.0,4.0,No,280,187,"Vitacura, Colegio aleman-geronimo de alderete"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-nieves/2018526,Casa,6.0,4.0,No,198,230,"Vitacura, Las nieves"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/lo-beltranlas-tranqueras/3633622,Casa,3.0,2.0,No,293,70,"Vitacura, Lo Beltrán/Las Tranqueras"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/lo-arcayavitacura/1376958,Casa,7.0,5.0,No,1400,475,"Vitacura, Lo arcaya/vitacura"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/clinica-alemana/3133228,Casa,5.0,,No,524,214,"Vitacura, Clínica Alemana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/benito-juarez-las-hualtatas-vitacura/3719078,Casa,4.0,3.0,No,370,250,"Vitacura, Benito Juarez / Las Hualtatas / Vitacura"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/vitacura-region-metropolitana/3162913,Casa,5.0,3.0,2,200,160,
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/tabancura/1933271,Casa,6.0,5.0,No,390,238,"Vitacura, Tabancura"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-tranquerasvitacura/3516944,Casa,4.0,4.0,No,274,186,"Vitacura, Las tranqueras-vitacura"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/vitacura-las-hualtatas/3140889,Casa,3.0,2.0,No,273,115,"Vitacura, Vitacura / Las Hualtatas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/hualtatasalderete/3503447,Casa,3.0,,No,282,140,"Vitacura, Hualtatas/Alderete"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/geronimo-de-alderetelas-tranqueras/2941655,Casa,4.0,4.0,No,335,209,"Vitacura, Geronimo de alderete-las tranqueras"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-alemangeronimo-de-alderete/3556511,Casa,5.0,4.0,No,280,180,"Vitacura, Colegio Aleman-Geronimo de Alderete"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/clinica-alemana/3598103,Casa,5.0,,No,524,214,"Vitacura, Clínica Alemana"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/via-azullo-curro/3470325,Casa,5.0,6.0,No,4000,650,"Vitacura, Vía azul/lo curro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/cobres-de-vitacura/3535546,Casa,5.0,3.0,No,725,275,"Vitacura, Cobres de Vitacura"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/lo-curro/3391200,Casa,8.0,5.0,No,5180,1400,"Vitacura, Lo curro"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-alemangeronimo-de-elderete/3449581,Casa,5.0,4.0,No,280,180,"Vitacura, Colegio aleman-geronimo de elderete"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/colegio-manquehuegemenis/3536194,Casa,3.0,3.0,No,370,140,"Vitacura, Colegio Manquehue/Gémenis"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/gran-via-via-roja/3336466,Casa,4.0,4.0,No,5000,345,"Vitacura, Gran vía / vía roja"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/alianza-francesaluis-carrera/3357341,Casa,4.0,4.0,No,469,237,"Vitacura, Alianza francesa-luis carrera"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/los-laureles-alonso-de-cordova/2587375,Casa,3.0,3.0,No,280,200,"Vitacura, Los Laureles - Alonso de Córdova"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/entre-tupungato-y-las-hualtatas/3303509,Casa,2.0,2.0,No,300,100,"Vitacura, Entre Tupungato y Las Hualtatas"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/samotracia-lo-gallo-villa-el-aromo/3649041,Casa,5.0,3.0,2,190,111,"Vitacura, Samotracia ,Lo Gallo,  Villa el Aromo"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/las-hualtataskennedy/3462887,Casa,6.0,4.0,No,507,165,"Vitacura, Las hualtatas/kennedy"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/blaise-cendrars-geronimo-de-alderete/3728062,Casa,4.0,2.0,No,351,148,"Vitacura, Blaise Cendrars / Geronimo de Alderete"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/vitacura/3504738,Casa,5.0,4.0,No,370,180,"Vitacura, Vitacura"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/tranqueras-con-vitacura/2947608,Casa,3.0,1.0,No,184,88,"Vitacura, Tranqueras con Vitacura"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/via-rojagran-via/939522,Casa,5.0,4.0,No,5000,416,"Vitacura, Vía roja/gran vía"
https://chilepropiedades.cl/ver-publicacion/venta-usada/vitacura/casa/jardin-del-este/2609281,Casa,4.0,4.0,No,515,200,"Vitacura, Jardín del Este"
